#	cf1a
#	2023-11-08_14:23:10
# Field_sweep_width:______________48.49__G
# Field_modulation_amplitude:___2000.00_mG
# Microwave_attenuation:__________10.00_dB
# Microwave_power:________________10.00_mW
# Field_sweep_interval:__________180.00__s
# Recording_gain:_________________50.00_[]
# Number_of_scans_averaged:________3.00_[]
# Phase_shift_setting:___________180.00__°
# Undocumented_parameter_1:________0.00_[]
# Undocumented_parameter_2:________0.00_[]
# Lowpass_filter_time:_____________0.00__s
# Number_of_data_points:________4096.00_[]
# Undocumented_parameter_3:________0.00_[]
# Undocumented_parameter_4:________0.00_[]
# Undocumented_parameter_5:________0.00_[]
# Manual_rescaling_divisor:_______50.00_[]
# Manual_baseline_shift:______-16384.00_[]
3340.705000	-4.480000
3340.716838	-4.480000
3340.728677	-4.480000
3340.740515	-4.480000
3340.752354	-4.180000
3340.764192	-4.480000
3340.776030	-3.880000
3340.787869	-3.680000
3340.799707	-3.380000
3340.811545	-3.880000
3340.823384	-3.880000
3340.835222	-4.180000
3340.847061	-3.880000
3340.858899	-4.480000
3340.870737	-4.480000
3340.882576	-4.180000
3340.894414	-4.180000
3340.906252	-3.880000
3340.918091	-3.880000
3340.929929	-3.680000
3340.941768	-4.180000
3340.953606	-3.680000
3340.965444	-4.480000
3340.977283	-4.180000
3340.989121	-3.880000
3341.000959	-4.180000
3341.012798	-3.880000
3341.024636	-4.180000
3341.036475	-4.180000
3341.048313	-3.880000
3341.060151	-4.680000
3341.071990	-4.680000
3341.083828	-4.680000
3341.095667	-4.480000
3341.107505	-3.680000
3341.119343	-3.880000
3341.131182	-3.680000
3341.143020	-3.880000
3341.154858	-4.180000
3341.166697	-3.880000
3341.178535	-3.680000
3341.190374	-4.180000
3341.202212	-4.180000
3341.214050	-4.180000
3341.225889	-3.880000
3341.237727	-3.880000
3341.249565	-4.180000
3341.261404	-3.880000
3341.273242	-4.180000
3341.285081	-4.180000
3341.296919	-3.880000
3341.308757	-3.680000
3341.320596	-3.380000
3341.332434	-3.380000
3341.344272	-3.880000
3341.356111	-3.880000
3341.367949	-3.880000
3341.379788	-4.180000
3341.391626	-4.180000
3341.403464	-4.480000
3341.415303	-4.180000
3341.427141	-3.880000
3341.438979	-4.180000
3341.450818	-3.880000
3341.462656	-3.880000
3341.474495	-3.880000
3341.486333	-3.680000
3341.498171	-3.880000
3341.510010	-4.180000
3341.521848	-3.380000
3341.533687	-3.680000
3341.545525	-3.880000
3341.557363	-3.880000
3341.569202	-3.880000
3341.581040	-3.680000
3341.592878	-3.680000
3341.604717	-3.380000
3341.616555	-3.680000
3341.628394	-3.680000
3341.640232	-3.880000
3341.652070	-3.880000
3341.663909	-3.080000
3341.675747	-3.380000
3341.687585	-3.680000
3341.699424	-3.680000
3341.711262	-4.180000
3341.723101	-3.880000
3341.734939	-4.180000
3341.746777	-3.880000
3341.758616	-4.180000
3341.770454	-3.380000
3341.782292	-3.680000
3341.794131	-3.880000
3341.805969	-3.680000
3341.817808	-3.680000
3341.829646	-3.680000
3341.841484	-3.680000
3341.853323	-4.180000
3341.865161	-3.380000
3341.877000	-3.380000
3341.888838	-2.880000
3341.900676	-3.380000
3341.912515	-3.880000
3341.924353	-4.180000
3341.936191	-3.680000
3341.948030	-3.380000
3341.959868	-3.680000
3341.971707	-3.880000
3341.983545	-3.680000
3341.995383	-3.680000
3342.007222	-3.380000
3342.019060	-3.380000
3342.030898	-3.880000
3342.042737	-3.680000
3342.054575	-3.680000
3342.066414	-3.380000
3342.078252	-3.680000
3342.090090	-3.680000
3342.101929	-3.380000
3342.113767	-3.380000
3342.125605	-3.680000
3342.137444	-3.680000
3342.149282	-3.680000
3342.161121	-3.680000
3342.172959	-3.080000
3342.184797	-3.380000
3342.196636	-3.380000
3342.208474	-3.380000
3342.220313	-3.680000
3342.232151	-4.180000
3342.243989	-3.380000
3342.255828	-3.080000
3342.267666	-3.380000
3342.279504	-2.880000
3342.291343	-3.380000
3342.303181	-3.380000
3342.315020	-3.680000
3342.326858	-3.680000
3342.338696	-3.680000
3342.350535	-4.180000
3342.362373	-3.880000
3342.374211	-3.380000
3342.386050	-2.880000
3342.397888	-3.080000
3342.409727	-3.680000
3342.421565	-3.080000
3342.433403	-3.680000
3342.445242	-3.880000
3342.457080	-3.680000
3342.468918	-3.380000
3342.480757	-3.380000
3342.492595	-3.380000
3342.504434	-3.380000
3342.516272	-3.080000
3342.528110	-3.680000
3342.539949	-3.680000
3342.551787	-3.380000
3342.563625	-3.380000
3342.575464	-3.680000
3342.587302	-3.680000
3342.599141	-3.380000
3342.610979	-3.380000
3342.622817	-3.380000
3342.634656	-2.880000
3342.646494	-3.380000
3342.658333	-3.680000
3342.670171	-3.380000
3342.682009	-3.680000
3342.693848	-3.080000
3342.705686	-3.680000
3342.717524	-3.380000
3342.729363	-4.180000
3342.741201	-4.180000
3342.753040	-3.680000
3342.764878	-3.080000
3342.776716	-2.880000
3342.788555	-3.080000
3342.800393	-3.380000
3342.812231	-3.680000
3342.824070	-3.680000
3342.835908	-3.880000
3342.847747	-3.680000
3342.859585	-3.680000
3342.871423	-3.680000
3342.883262	-3.080000
3342.895100	-2.880000
3342.906938	-3.380000
3342.918777	-3.380000
3342.930615	-3.080000
3342.942454	-2.880000
3342.954292	-3.080000
3342.966130	-2.880000
3342.977969	-3.380000
3342.989807	-3.080000
3343.001646	-3.680000
3343.013484	-3.380000
3343.025322	-3.380000
3343.037161	-3.080000
3343.048999	-2.880000
3343.060837	-2.580000
3343.072676	-2.880000
3343.084514	-3.080000
3343.096353	-2.880000
3343.108191	-2.880000
3343.120029	-3.080000
3343.131868	-3.380000
3343.143706	-3.680000
3343.155544	-3.680000
3343.167383	-3.080000
3343.179221	-2.880000
3343.191060	-2.880000
3343.202898	-2.880000
3343.214736	-3.080000
3343.226575	-3.080000
3343.238413	-3.080000
3343.250251	-3.880000
3343.262090	-4.180000
3343.273928	-3.880000
3343.285767	-3.880000
3343.297605	-3.680000
3343.309443	-3.680000
3343.321282	-3.380000
3343.333120	-3.680000
3343.344958	-3.080000
3343.356797	-3.080000
3343.368635	-3.080000
3343.380474	-3.080000
3343.392312	-3.380000
3343.404150	-2.880000
3343.415989	-2.880000
3343.427827	-3.380000
3343.439666	-3.080000
3343.451504	-2.580000
3343.463342	-2.580000
3343.475181	-3.080000
3343.487019	-3.380000
3343.498857	-3.680000
3343.510696	-3.680000
3343.522534	-3.680000
3343.534373	-3.880000
3343.546211	-3.680000
3343.558049	-3.680000
3343.569888	-3.380000
3343.581726	-3.080000
3343.593564	-2.880000
3343.605403	-2.880000
3343.617241	-2.880000
3343.629080	-3.080000
3343.640918	-3.080000
3343.652756	-2.880000
3343.664595	-3.380000
3343.676433	-3.080000
3343.688271	-2.880000
3343.700110	-3.380000
3343.711948	-3.080000
3343.723787	-2.880000
3343.735625	-2.880000
3343.747463	-2.880000
3343.759302	-3.380000
3343.771140	-3.380000
3343.782979	-3.380000
3343.794817	-3.380000
3343.806655	-2.880000
3343.818494	-2.880000
3343.830332	-2.880000
3343.842170	-2.880000
3343.854009	-2.880000
3343.865847	-2.880000
3343.877686	-2.880000
3343.889524	-2.880000
3343.901362	-2.280000
3343.913201	-2.580000
3343.925039	-2.880000
3343.936877	-3.380000
3343.948716	-2.880000
3343.960554	-2.580000
3343.972393	-2.880000
3343.984231	-2.880000
3343.996069	-2.880000
3344.007908	-3.380000
3344.019746	-2.880000
3344.031584	-2.580000
3344.043423	-2.280000
3344.055261	-2.580000
3344.067100	-2.880000
3344.078938	-2.580000
3344.090776	-2.580000
3344.102615	-2.280000
3344.114453	-2.080000
3344.126292	-2.580000
3344.138130	-2.880000
3344.149968	-3.080000
3344.161807	-3.080000
3344.173645	-3.380000
3344.185483	-3.080000
3344.197322	-3.080000
3344.209160	-3.080000
3344.220999	-2.580000
3344.232837	-2.880000
3344.244675	-2.580000
3344.256514	-2.880000
3344.268352	-2.280000
3344.280190	-2.280000
3344.292029	-2.280000
3344.303867	-2.080000
3344.315706	-2.080000
3344.327544	-2.880000
3344.339382	-2.880000
3344.351221	-2.880000
3344.363059	-2.880000
3344.374897	-3.080000
3344.386736	-3.080000
3344.398574	-3.380000
3344.410413	-2.580000
3344.422251	-2.880000
3344.434089	-2.280000
3344.445928	-2.280000
3344.457766	-3.080000
3344.469604	-2.880000
3344.481443	-2.280000
3344.493281	-1.480000
3344.505120	-2.080000
3344.516958	-2.580000
3344.528796	-2.880000
3344.540635	-2.880000
3344.552473	-2.880000
3344.564312	-2.880000
3344.576150	-2.880000
3344.587988	-3.080000
3344.599827	-1.780000
3344.611665	-1.780000
3344.623503	-2.080000
3344.635342	-2.080000
3344.647180	-1.780000
3344.659019	-2.280000
3344.670857	-2.880000
3344.682695	-2.880000
3344.694534	-2.580000
3344.706372	-3.080000
3344.718210	-2.880000
3344.730049	-2.580000
3344.741887	-2.280000
3344.753726	-2.080000
3344.765564	-2.080000
3344.777402	-2.280000
3344.789241	-2.580000
3344.801079	-2.580000
3344.812917	-2.280000
3344.824756	-2.280000
3344.836594	-2.580000
3344.848433	-2.280000
3344.860271	-2.280000
3344.872109	-2.880000
3344.883948	-2.280000
3344.895786	-2.880000
3344.907625	-3.080000
3344.919463	-2.880000
3344.931301	-2.280000
3344.943140	-2.280000
3344.954978	-2.880000
3344.966816	-2.880000
3344.978655	-1.780000
3344.990493	-1.780000
3345.002332	-2.580000
3345.014170	-2.580000
3345.026008	-2.580000
3345.037847	-2.280000
3345.049685	-2.880000
3345.061523	-2.580000
3345.073362	-2.580000
3345.085200	-2.580000
3345.097039	-3.380000
3345.108877	-3.080000
3345.120715	-2.280000
3345.132554	-2.080000
3345.144392	-2.580000
3345.156230	-2.080000
3345.168069	-2.580000
3345.179907	-2.580000
3345.191746	-2.580000
3345.203584	-2.580000
3345.215422	-2.280000
3345.227261	-2.080000
3345.239099	-2.580000
3345.250938	-2.580000
3345.262776	-2.580000
3345.274614	-2.580000
3345.286453	-2.880000
3345.298291	-2.580000
3345.310129	-2.080000
3345.321968	-2.280000
3345.333806	-2.280000
3345.345645	-2.280000
3345.357483	-2.080000
3345.369321	-1.780000
3345.381160	-1.480000
3345.392998	-1.480000
3345.404836	-2.080000
3345.416675	-2.080000
3345.428513	-2.080000
3345.440352	-2.080000
3345.452190	-1.780000
3345.464028	-1.780000
3345.475867	-2.080000
3345.487705	-2.280000
3345.499543	-2.580000
3345.511382	-2.580000
3345.523220	-2.280000
3345.535059	-1.480000
3345.546897	-2.280000
3345.558735	-2.080000
3345.570574	-1.780000
3345.582412	-1.280000
3345.594250	-2.080000
3345.606089	-2.080000
3345.617927	-2.580000
3345.629766	-2.080000
3345.641604	-1.480000
3345.653442	-2.080000
3345.665281	-2.080000
3345.677119	-1.780000
3345.688958	-1.780000
3345.700796	-1.780000
3345.712634	-1.780000
3345.724473	-2.280000
3345.736311	-2.280000
3345.748149	-1.780000
3345.759988	-2.280000
3345.771826	-2.580000
3345.783665	-2.280000
3345.795503	-2.280000
3345.807341	-2.280000
3345.819180	-2.280000
3345.831018	-2.580000
3345.842856	-2.080000
3345.854695	-2.280000
3345.866533	-1.280000
3345.878372	-1.280000
3345.890210	-1.780000
3345.902048	-1.780000
3345.913887	-2.080000
3345.925725	-2.080000
3345.937563	-2.280000
3345.949402	-2.280000
3345.961240	-2.880000
3345.973079	-2.880000
3345.984917	-2.580000
3345.996755	-2.280000
3346.008594	-2.280000
3346.020432	-2.280000
3346.032271	-2.080000
3346.044109	-2.080000
3346.055947	-1.780000
3346.067786	-2.080000
3346.079624	-2.280000
3346.091462	-2.280000
3346.103301	-2.280000
3346.115139	-1.780000
3346.126978	-2.280000
3346.138816	-1.780000
3346.150654	-2.080000
3346.162493	-2.080000
3346.174331	-1.480000
3346.186169	-1.280000
3346.198008	-1.280000
3346.209846	-1.280000
3346.221685	-1.480000
3346.233523	-0.980000
3346.245361	-1.280000
3346.257200	-1.480000
3346.269038	-1.480000
3346.280876	-1.480000
3346.292715	-2.080000
3346.304553	-2.280000
3346.316392	-2.580000
3346.328230	-3.080000
3346.340068	-2.280000
3346.351907	-2.080000
3346.363745	-1.780000
3346.375583	-1.780000
3346.387422	-1.480000
3346.399260	-1.780000
3346.411099	-1.780000
3346.422937	-1.480000
3346.434775	-1.280000
3346.446614	-1.480000
3346.458452	-1.480000
3346.470291	-1.780000
3346.482129	-1.780000
3346.493967	-2.080000
3346.505806	-1.780000
3346.517644	-1.780000
3346.529482	-2.080000
3346.541321	-2.080000
3346.553159	-1.780000
3346.564998	-2.280000
3346.576836	-1.780000
3346.588674	-1.780000
3346.600513	-1.780000
3346.612351	-1.480000
3346.624189	-1.780000
3346.636028	-2.080000
3346.647866	-2.080000
3346.659705	-2.280000
3346.671543	-2.280000
3346.683381	-2.080000
3346.695220	-2.080000
3346.707058	-2.080000
3346.718896	-2.280000
3346.730735	-2.080000
3346.742573	-2.080000
3346.754412	-2.080000
3346.766250	-2.280000
3346.778088	-3.080000
3346.789927	-2.580000
3346.801765	-2.280000
3346.813604	-1.780000
3346.825442	-1.780000
3346.837280	-2.080000
3346.849119	-2.080000
3346.860957	-1.780000
3346.872795	-1.480000
3346.884634	-1.480000
3346.896472	-1.780000
3346.908311	-1.780000
3346.920149	-1.780000
3346.931987	-2.080000
3346.943826	-2.580000
3346.955664	-2.280000
3346.967502	-1.280000
3346.979341	-1.780000
3346.991179	-1.480000
3347.003018	-1.780000
3347.014856	-1.480000
3347.026694	-1.780000
3347.038533	-2.280000
3347.050371	-2.080000
3347.062209	-1.780000
3347.074048	-2.080000
