======================== Parameters: ========================  
  
     Center field: 337,00 mT  
     Sweep width: 80,00 mT  
     Mod. amplitude: 1000 uT  
     Power attenuation: 10 dB  
     Gain value: 3 * 10e2  
     Sweep time: 30 s  
     Pass number: 1  
            g-factor: 1,9081  
  Sample temperature: 0,00 °C  
 Set Sample temperature: 0,00 °C  
  
=============================================================  
201 300,92578 16878,00000
202 300,94531 16911,00000
203 300,96484 16908,00000
204 300,98438 16887,00000
205 301,00391 16872,00000
206 301,02344 16872,00000
207 301,04297 16884,00000
208 301,06250 16923,00000
209 301,08203 16965,00000
210 301,10156 16989,00000
211 301,12109 16932,00000
212 301,14063 16941,00000
213 301,16016 16971,00000
214 301,17969 16944,00000
215 301,19922 16959,00000
216 301,21875 16983,00000
217 301,23828 16983,00000
218 301,25781 16956,00000
219 301,27734 16917,00000
220 301,29688 16944,00000
221 301,31641 16932,00000
222 301,33594 16929,00000
223 301,35547 17019,00000
224 301,37500 17034,00000
225 301,39453 17049,00000
226 301,41406 17031,00000
227 301,43359 17046,00000
228 301,45313 17049,00000
229 301,47266 17016,00000
230 301,49219 17004,00000
231 301,51172 17031,00000
232 301,53125 17049,00000
233 301,55078 17022,00000
234 301,57031 17028,00000
235 301,58984 17025,00000
236 301,60938 17028,00000
237 301,62891 16995,00000
238 301,64844 17034,00000
239 301,66797 17040,00000
240 301,68750 17007,00000
241 301,70703 16989,00000
242 301,72656 16974,00000
243 301,74609 16917,00000
244 301,76563 16875,00000
245 301,78516 16875,00000
246 301,80469 16842,00000
247 301,82422 16764,00000
248 301,84375 16725,00000
249 301,86328 16758,00000
250 301,88281 16761,00000
251 301,90234 16767,00000
252 301,92188 16782,00000
253 301,94141 16803,00000
254 301,96094 16758,00000
255 301,98047 16758,00000
256 302,00000 16803,00000
257 302,01953 16806,00000
258 302,03906 16797,00000
259 302,05859 16806,00000
260 302,07813 16836,00000
261 302,09766 16890,00000
262 302,11719 16905,00000
263 302,13672 16953,00000
264 302,15625 16923,00000
265 302,17578 16938,00000
266 302,19531 16905,00000
267 302,21484 16881,00000
268 302,23438 16881,00000
269 302,25391 16890,00000
270 302,27344 16896,00000
271 302,29297 16944,00000
272 302,31250 17028,00000
273 302,33203 17049,00000
274 302,35156 17022,00000
275 302,37109 17022,00000
276 302,39063 17037,00000
277 302,41016 17079,00000
278 302,42969 17073,00000
279 302,44922 17112,00000
280 302,46875 17124,00000
281 302,48828 17088,00000
282 302,50781 17037,00000
283 302,52734 16998,00000
284 302,54688 16935,00000
285 302,56641 16860,00000
286 302,58594 16893,00000
287 302,60547 16947,00000
288 302,62500 16956,00000
289 302,64453 16932,00000
290 302,66406 16911,00000
291 302,68359 16914,00000
292 302,70313 16971,00000
293 302,72266 17055,00000
294 302,74219 17091,00000
295 302,76172 17109,00000
296 302,78125 17067,00000
297 302,80078 17127,00000
298 302,82031 17103,00000
299 302,83984 17121,00000
300 302,85938 17157,00000
301 302,87891 17160,00000
302 302,89844 17166,00000
303 302,91797 17133,00000
304 302,93750 17100,00000
305 302,95703 17109,00000
306 302,97656 17121,00000
307 302,99609 17127,00000
308 303,01563 17088,00000
309 303,03516 17040,00000
310 303,05469 17010,00000
311 303,07422 16977,00000
312 303,09375 16983,00000
313 303,11328 16971,00000
314 303,13281 16989,00000
315 303,15234 16956,00000
316 303,17188 16941,00000
317 303,19141 16941,00000
318 303,21094 16953,00000
319 303,23047 16935,00000
320 303,25000 16959,00000
321 303,26953 17055,00000
322 303,28906 17106,00000
323 303,30859 17061,00000
324 303,32813 17058,00000
325 303,34766 17025,00000
326 303,36719 17046,00000
327 303,38672 17076,00000
328 303,40625 17019,00000
329 303,42578 17022,00000
330 303,44531 16986,00000
331 303,46484 16959,00000
332 303,48438 16959,00000
333 303,50391 16968,00000
334 303,52344 16920,00000
335 303,54297 16941,00000
336 303,56250 16956,00000
337 303,58203 17031,00000
338 303,60156 17034,00000
339 303,62109 16992,00000
340 303,64063 16998,00000
341 303,66016 16998,00000
342 303,67969 17019,00000
343 303,69922 17004,00000
344 303,71875 17007,00000
345 303,73828 17046,00000
346 303,75781 17085,00000
347 303,77734 17106,00000
348 303,79688 17121,00000
349 303,81641 17151,00000
350 303,83594 17175,00000
351 303,85547 17193,00000
352 303,87500 17151,00000
353 303,89453 17121,00000
354 303,91406 17121,00000
355 303,93359 17130,00000
356 303,95313 17166,00000
357 303,97266 17199,00000
358 303,99219 17193,00000
359 304,01172 17214,00000
360 304,03125 17169,00000
361 304,05078 17181,00000
362 304,07031 17154,00000
363 304,08984 17115,00000
364 304,10938 17076,00000
365 304,12891 17085,00000
366 304,14844 17115,00000
367 304,16797 17169,00000
368 304,18750 17151,00000
369 304,20703 17154,00000
370 304,22656 17157,00000
371 304,24609 17181,00000
372 304,26563 17199,00000
373 304,28516 17163,00000
374 304,30469 17157,00000
375 304,32422 17178,00000
376 304,34375 17247,00000
377 304,36328 17226,00000
378 304,38281 17229,00000
379 304,40234 17169,00000
380 304,42188 17193,00000
381 304,44141 17187,00000
382 304,46094 17214,00000
383 304,48047 17229,00000
384 304,50000 17226,00000
385 304,51953 17190,00000
386 304,53906 17190,00000
387 304,55859 17172,00000
388 304,57813 17169,00000
389 304,59766 17133,00000
390 304,61719 17157,00000
391 304,63672 17142,00000
392 304,65625 17145,00000
393 304,67578 17142,00000
394 304,69531 17187,00000
395 304,71484 17277,00000
396 304,73438 17274,00000
397 304,75391 17256,00000
398 304,77344 17286,00000
399 304,79297 17322,00000
400 304,81250 17301,00000
401 304,83203 17283,00000
402 304,85156 17277,00000
403 304,87109 17247,00000
404 304,89063 17238,00000
405 304,91016 17241,00000
406 304,92969 17268,00000
407 304,94922 17286,00000
408 304,96875 17298,00000
409 304,98828 17289,00000
410 305,00781 17262,00000
411 305,02734 17286,00000
412 305,04688 17337,00000
413 305,06641 17313,00000
414 305,08594 17331,00000
415 305,10547 17328,00000
416 305,12500 17394,00000
417 305,14453 17409,00000
418 305,16406 17418,00000
419 305,18359 17388,00000
420 305,20313 17379,00000
421 305,22266 17421,00000
422 305,24219 17472,00000
423 305,26172 17454,00000
424 305,28125 17448,00000
425 305,30078 17439,00000
426 305,32031 17445,00000
427 305,33984 17463,00000
428 305,35938 17442,00000
429 305,37891 17490,00000
430 305,39844 17451,00000
431 305,41797 17400,00000
432 305,43750 17391,00000
433 305,45703 17424,00000
434 305,47656 17388,00000
435 305,49609 17370,00000
436 305,51563 17400,00000
437 305,53516 17385,00000
438 305,55469 17379,00000
439 305,57422 17397,00000
440 305,59375 17433,00000
441 305,61328 17451,00000
442 305,63281 17382,00000
443 305,65234 17343,00000
444 305,67188 17361,00000
445 305,69141 17394,00000
446 305,71094 17400,00000
447 305,73047 17391,00000
448 305,75000 17427,00000
449 305,76953 17436,00000
450 305,78906 17460,00000
451 305,80859 17481,00000
452 305,82813 17490,00000
453 305,84766 17469,00000
454 305,86719 17460,00000
455 305,88672 17442,00000
456 305,90625 17409,00000
457 305,92578 17367,00000
458 305,94531 17295,00000
459 305,96484 17283,00000
460 305,98438 17253,00000
461 306,00391 17250,00000
462 306,02344 17280,00000
463 306,04297 17331,00000
464 306,06250 17307,00000
465 306,08203 17316,00000
466 306,10156 17304,00000
467 306,12109 17319,00000
468 306,14063 17313,00000
469 306,16016 17298,00000
470 306,17969 17361,00000
471 306,19922 17337,00000
472 306,21875 17319,00000
473 306,23828 17334,00000
474 306,25781 17361,00000
475 306,27734 17382,00000
476 306,29688 17406,00000
477 306,31641 17376,00000
478 306,33594 17391,00000
479 306,35547 17337,00000
480 306,37500 17343,00000
481 306,39453 17376,00000
482 306,41406 17397,00000
483 306,43359 17406,00000
484 306,45313 17406,00000
485 306,47266 17427,00000
486 306,49219 17439,00000
487 306,51172 17454,00000
488 306,53125 17469,00000
489 306,55078 17442,00000
490 306,57031 17403,00000
491 306,58984 17394,00000
492 306,60938 17391,00000
493 306,62891 17349,00000
494 306,64844 17331,00000
495 306,66797 17283,00000
496 306,68750 17274,00000
497 306,70703 17319,00000
498 306,72656 17373,00000
499 306,74609 17388,00000
500 306,76563 17382,00000
501 306,78516 17394,00000
502 306,80469 17409,00000
503 306,82422 17391,00000
504 306,84375 17388,00000
505 306,86328 17409,00000
506 306,88281 17412,00000
507 306,90234 17445,00000
508 306,92188 17454,00000
509 306,94141 17496,00000
510 306,96094 17520,00000
511 306,98047 17508,00000
512 307,00000 17526,00000
513 307,01953 17532,00000
514 307,03906 17538,00000
515 307,05859 17511,00000
516 307,07813 17523,00000
517 307,09766 17454,00000
518 307,11719 17433,00000
519 307,13672 17469,00000
520 307,15625 17481,00000
521 307,17578 17475,00000
522 307,19531 17508,00000
523 307,21484 17511,00000
524 307,23438 17490,00000
525 307,25391 17535,00000
526 307,27344 17526,00000
527 307,29297 17532,00000
528 307,31250 17568,00000
529 307,33203 17625,00000
530 307,35156 17655,00000
531 307,37109 17661,00000
532 307,39063 17661,00000
533 307,41016 17670,00000
534 307,42969 17613,00000
535 307,44922 17601,00000
536 307,46875 17607,00000
537 307,48828 17619,00000
538 307,50781 17667,00000
539 307,52734 17703,00000
540 307,54688 17733,00000
541 307,56641 17760,00000
542 307,58594 17754,00000
543 307,60547 17700,00000
544 307,62500 17736,00000
545 307,64453 17688,00000
546 307,66406 17673,00000
547 307,68359 17679,00000
548 307,70313 17700,00000
549 307,72266 17727,00000
550 307,74219 17724,00000
551 307,76172 17748,00000
552 307,78125 17772,00000
553 307,80078 17718,00000
554 307,82031 17733,00000
555 307,83984 17766,00000
556 307,85938 17793,00000
557 307,87891 17775,00000
558 307,89844 17760,00000
559 307,91797 17733,00000
560 307,93750 17715,00000
561 307,95703 17745,00000
562 307,97656 17796,00000
563 307,99609 17799,00000
564 308,01563 17772,00000
565 308,03516 17826,00000
566 308,05469 17808,00000
567 308,07422 17814,00000
568 308,09375 17814,00000
569 308,11328 17793,00000
570 308,13281 17751,00000
571 308,15234 17745,00000
572 308,17188 17787,00000
573 308,19141 17832,00000
574 308,21094 17853,00000
575 308,23047 17823,00000
576 308,25000 17808,00000
577 308,26953 17931,00000
578 308,28906 17982,00000
579 308,30859 17970,00000
580 308,32813 17913,00000
581 308,34766 17925,00000
582 308,36719 17889,00000
583 308,38672 17853,00000
584 308,40625 17907,00000
585 308,42578 17907,00000
586 308,44531 17880,00000
587 308,46484 17886,00000
588 308,48438 17832,00000
589 308,50391 17820,00000
590 308,52344 17847,00000
591 308,54297 17808,00000
592 308,56250 17823,00000
593 308,58203 17847,00000
594 308,60156 17877,00000
595 308,62109 17850,00000
596 308,64063 17832,00000
597 308,66016 17883,00000
598 308,67969 17946,00000
599 308,69922 17913,00000
600 308,71875 17907,00000
601 308,73828 17901,00000
602 308,75781 17874,00000
603 308,77734 17865,00000
604 308,79688 17871,00000
605 308,81641 17892,00000
606 308,83594 17844,00000
607 308,85547 17823,00000
608 308,87500 17790,00000
609 308,89453 17790,00000
610 308,91406 17787,00000
611 308,93359 17778,00000
612 308,95313 17817,00000
613 308,97266 17847,00000
614 308,99219 17847,00000
615 309,01172 17823,00000
616 309,03125 17847,00000
617 309,05078 17850,00000
618 309,07031 17901,00000
619 309,08984 17886,00000
620 309,10938 17871,00000
621 309,12891 17829,00000
622 309,14844 17751,00000
623 309,16797 17736,00000
624 309,18750 17706,00000
625 309,20703 17676,00000
626 309,22656 17712,00000
627 309,24609 17736,00000
628 309,26563 17703,00000
629 309,28516 17682,00000
630 309,30469 17694,00000
631 309,32422 17685,00000
632 309,34375 17733,00000
633 309,36328 17721,00000
634 309,38281 17682,00000
635 309,40234 17688,00000
636 309,42188 17655,00000
637 309,44141 17703,00000
638 309,46094 17688,00000
639 309,48047 17613,00000
640 309,50000 17583,00000
641 309,51953 17583,00000
642 309,53906 17595,00000
643 309,55859 17589,00000
644 309,57813 17580,00000
645 309,59766 17607,00000
646 309,61719 17640,00000
647 309,63672 17631,00000
648 309,65625 17655,00000
649 309,67578 17661,00000
650 309,69531 17649,00000
651 309,71484 17661,00000
652 309,73438 17718,00000
653 309,75391 17697,00000
654 309,77344 17721,00000
655 309,79297 17718,00000
656 309,81250 17700,00000
657 309,83203 17649,00000
658 309,85156 17625,00000
659 309,87109 17559,00000
660 309,89063 17655,00000
661 309,91016 17670,00000
662 309,92969 17691,00000
663 309,94922 17706,00000
664 309,96875 17685,00000
665 309,98828 17670,00000
666 310,00781 17736,00000
667 310,02734 17742,00000
668 310,04688 17760,00000
669 310,06641 17772,00000
670 310,08594 17721,00000
671 310,10547 17688,00000
672 310,12500 17709,00000
673 310,14453 17679,00000
674 310,16406 17694,00000
675 310,18359 17721,00000
676 310,20313 17757,00000
677 310,22266 17778,00000
678 310,24219 17763,00000
679 310,26172 17799,00000
680 310,28125 17856,00000
681 310,30078 17862,00000
682 310,32031 17835,00000
683 310,33984 17817,00000
684 310,35938 17784,00000
685 310,37891 17793,00000
686 310,39844 17748,00000
687 310,41797 17694,00000
688 310,43750 17673,00000
689 310,45703 17655,00000
690 310,47656 17538,00000
691 310,49609 17544,00000
692 310,51563 17550,00000
693 310,53516 17556,00000
694 310,55469 17583,00000
695 310,57422 17592,00000
696 310,59375 17574,00000
697 310,61328 17538,00000
698 310,63281 17559,00000
699 310,65234 17577,00000
700 310,67188 17616,00000
701 310,69141 17646,00000
702 310,71094 17682,00000
703 310,73047 17709,00000
704 310,75000 17697,00000
705 310,76953 17652,00000
706 310,78906 17628,00000
707 310,80859 17640,00000
708 310,82813 17661,00000
709 310,84766 17619,00000
710 310,86719 17610,00000
711 310,88672 17577,00000
712 310,90625 17556,00000
713 310,92578 17547,00000
714 310,94531 17571,00000
715 310,96484 17598,00000
716 310,98438 17619,00000
717 311,00391 17589,00000
718 311,02344 17583,00000
719 311,04297 17637,00000
720 311,06250 17649,00000
721 311,08203 17634,00000
722 311,10156 17565,00000
723 311,12109 17529,00000
724 311,14063 17511,00000
725 311,16016 17511,00000
726 311,17969 17511,00000
727 311,19922 17541,00000
728 311,21875 17589,00000
729 311,23828 17571,00000
730 311,25781 17562,00000
731 311,27734 17508,00000
732 311,29688 17493,00000
733 311,31641 17493,00000
734 311,33594 17469,00000
735 311,35547 17427,00000
736 311,37500 17403,00000
737 311,39453 17415,00000
738 311,41406 17415,00000
739 311,43359 17400,00000
740 311,45313 17394,00000
741 311,47266 17409,00000
742 311,49219 17376,00000
743 311,51172 17376,00000
744 311,53125 17355,00000
745 311,55078 17364,00000
746 311,57031 17397,00000
747 311,58984 17391,00000
748 311,60938 17331,00000
749 311,62891 17340,00000
750 311,64844 17325,00000
751 311,66797 17397,00000
752 311,68750 17442,00000
753 311,70703 17391,00000
754 311,72656 17382,00000
755 311,74609 17454,00000
756 311,76563 17466,00000
757 311,78516 17418,00000
758 311,80469 17358,00000
759 311,82422 17364,00000
760 311,84375 17325,00000
761 311,86328 17301,00000
762 311,88281 17286,00000
763 311,90234 17298,00000
764 311,92188 17334,00000
765 311,94141 17325,00000
766 311,96094 17310,00000
767 311,98047 17298,00000
768 312,00000 17295,00000
769 312,01953 17331,00000
770 312,03906 17310,00000
771 312,05859 17256,00000
772 312,07813 17205,00000
773 312,09766 17136,00000
774 312,11719 17124,00000
775 312,13672 17172,00000
776 312,15625 17247,00000
777 312,17578 17238,00000
778 312,19531 17226,00000
779 312,21484 17169,00000
780 312,23438 17124,00000
781 312,25391 17136,00000
782 312,27344 17109,00000
783 312,29297 17154,00000
784 312,31250 17124,00000
785 312,33203 17115,00000
786 312,35156 17136,00000
787 312,37109 17148,00000
788 312,39063 17148,00000
789 312,41016 17148,00000
790 312,42969 17094,00000
791 312,44922 17115,00000
792 312,46875 17208,00000
793 312,48828 17229,00000
794 312,50781 17256,00000
795 312,52734 17214,00000
796 312,54688 17238,00000
797 312,56641 17208,00000
798 312,58594 17127,00000
799 312,60547 17112,00000
800 312,62500 17172,00000
801 312,64453 17169,00000
802 312,66406 17175,00000
803 312,68359 17208,00000
804 312,70313 17196,00000
805 312,72266 17139,00000
806 312,74219 17085,00000
807 312,76172 17103,00000
808 312,78125 17094,00000
809 312,80078 17094,00000
810 312,82031 17145,00000
811 312,83984 17196,00000
812 312,85938 17175,00000
813 312,87891 17151,00000
814 312,89844 17151,00000
815 312,91797 17097,00000
816 312,93750 17097,00000
817 312,95703 17076,00000
818 312,97656 17043,00000
819 312,99609 17010,00000
820 313,01563 17019,00000
821 313,03516 17070,00000
822 313,05469 17157,00000
823 313,07422 17214,00000
824 313,09375 17193,00000
825 313,11328 17172,00000
826 313,13281 17181,00000
827 313,15234 17166,00000
828 313,17188 17145,00000
829 313,19141 17085,00000
830 313,21094 17085,00000
831 313,23047 17112,00000
832 313,25000 17091,00000
833 313,26953 17019,00000
834 313,28906 16995,00000
835 313,30859 17001,00000
836 313,32813 17013,00000
837 313,34766 17016,00000
838 313,36719 17001,00000
839 313,38672 16995,00000
840 313,40625 16989,00000
841 313,42578 17004,00000
842 313,44531 17010,00000
843 313,46484 17025,00000
844 313,48438 17058,00000
845 313,50391 17073,00000
846 313,52344 17043,00000
847 313,54297 17034,00000
848 313,56250 17010,00000
849 313,58203 17019,00000
850 313,60156 17010,00000
851 313,62109 17007,00000
852 313,64063 16995,00000
853 313,66016 17007,00000
854 313,67969 16980,00000
855 313,69922 16977,00000
856 313,71875 16992,00000
857 313,73828 17007,00000
858 313,75781 17028,00000
859 313,77734 16989,00000
860 313,79688 16974,00000
861 313,81641 16974,00000
862 313,83594 17010,00000
863 313,85547 17046,00000
864 313,87500 17079,00000
865 313,89453 17115,00000
866 313,91406 17097,00000
867 313,93359 17034,00000
868 313,95313 17013,00000
869 313,97266 17010,00000
870 313,99219 17007,00000
871 314,01172 16983,00000
872 314,03125 16971,00000
873 314,05078 16977,00000
874 314,07031 16971,00000
875 314,08984 16986,00000
876 314,10938 16995,00000
877 314,12891 17040,00000
878 314,14844 17007,00000
879 314,16797 17001,00000
880 314,18750 16956,00000
881 314,20703 16932,00000
882 314,22656 16932,00000
883 314,24609 16926,00000
884 314,26563 16926,00000
885 314,28516 16926,00000
886 314,30469 16977,00000
887 314,32422 16977,00000
888 314,34375 16959,00000
889 314,36328 16959,00000
890 314,38281 16953,00000
891 314,40234 16977,00000
892 314,42188 16974,00000
893 314,44141 17016,00000
894 314,46094 17049,00000
895 314,48047 17013,00000
896 314,50000 16965,00000
897 314,51953 16947,00000
898 314,53906 16923,00000
899 314,55859 16929,00000
900 314,57813 16905,00000
901 314,59766 16902,00000
902 314,61719 16866,00000
903 314,63672 16884,00000
904 314,65625 16908,00000
905 314,67578 16896,00000
906 314,69531 16938,00000
907 314,71484 16974,00000
908 314,73438 16992,00000
909 314,75391 17022,00000
910 314,77344 16977,00000
911 314,79297 16959,00000
912 314,81250 16956,00000
913 314,83203 16992,00000
914 314,85156 16962,00000
915 314,87109 17028,00000
916 314,89063 17013,00000
917 314,91016 17013,00000
918 314,92969 16965,00000
919 314,94922 16947,00000
920 314,96875 16932,00000
921 314,98828 16959,00000
922 315,00781 16956,00000
923 315,02734 16929,00000
924 315,04688 16959,00000
925 315,06641 16959,00000
926 315,08594 16980,00000
927 315,10547 16983,00000
928 315,12500 16989,00000
929 315,14453 17022,00000
930 315,16406 17073,00000
931 315,18359 17049,00000
932 315,20313 17037,00000
933 315,22266 17040,00000
934 315,24219 17052,00000
935 315,26172 17031,00000
936 315,28125 17049,00000
937 315,30078 17016,00000
938 315,32031 17073,00000
939 315,33984 17118,00000
940 315,35938 17088,00000
941 315,37891 17094,00000
942 315,39844 17085,00000
943 315,41797 17064,00000
944 315,43750 17028,00000
945 315,45703 16971,00000
946 315,47656 16965,00000
947 315,49609 16920,00000
948 315,51563 16878,00000
949 315,53516 16866,00000
950 315,55469 16851,00000
951 315,57422 16878,00000
952 315,59375 16875,00000
953 315,61328 16875,00000
954 315,63281 16911,00000
955 315,65234 16863,00000
956 315,67188 16767,00000
957 315,69141 16722,00000
958 315,71094 16665,00000
959 315,73047 16605,00000
960 315,75000 16623,00000
961 315,76953 16596,00000
962 315,78906 16620,00000
963 315,80859 16662,00000
964 315,82813 16731,00000
965 315,84766 16737,00000
966 315,86719 16713,00000
967 315,88672 16704,00000
968 315,90625 16653,00000
969 315,92578 16680,00000
970 315,94531 16680,00000
971 315,96484 16698,00000
972 315,98438 16704,00000
973 316,00391 16722,00000
974 316,02344 16761,00000
975 316,04297 16782,00000
976 316,06250 16764,00000
977 316,08203 16767,00000
978 316,10156 16764,00000
979 316,12109 16737,00000
980 316,14063 16746,00000
981 316,16016 16740,00000
982 316,17969 16731,00000
983 316,19922 16755,00000
984 316,21875 16791,00000
985 316,23828 16797,00000
986 316,25781 16827,00000
987 316,27734 16842,00000
988 316,29688 16791,00000
989 316,31641 16761,00000
990 316,33594 16764,00000
991 316,35547 16746,00000
992 316,37500 16752,00000
993 316,39453 16737,00000
994 316,41406 16680,00000
995 316,43359 16656,00000
996 316,45313 16638,00000
997 316,47266 16656,00000
998 316,49219 16650,00000
999 316,51172 16596,00000
1000 316,53125 16548,00000
1001 316,55078 16527,00000
1002 316,57031 16515,00000
1003 316,58984 16512,00000
1004 316,60938 16515,00000
1005 316,62891 16470,00000
1006 316,64844 16473,00000
1007 316,66797 16494,00000
1008 316,68750 16527,00000
1009 316,70703 16491,00000
1010 316,72656 16467,00000
1011 316,74609 16455,00000
1012 316,76563 16458,00000
1013 316,78516 16509,00000
1014 316,80469 16497,00000
1015 316,82422 16500,00000
1016 316,84375 16452,00000
1017 316,86328 16431,00000
1018 316,88281 16380,00000
1019 316,90234 16386,00000
1020 316,92188 16329,00000
1021 316,94141 16311,00000
1022 316,96094 16395,00000
1023 316,98047 16401,00000
1024 317,00000 16374,00000
1025 317,01953 16353,00000
1026 317,03906 16317,00000
1027 317,05859 16296,00000
1028 317,07813 16359,00000
1029 317,09766 16380,00000
1030 317,11719 16416,00000
1031 317,13672 16371,00000
1032 317,15625 16272,00000
1033 317,17578 16215,00000
1034 317,19531 16185,00000
1035 317,21484 16185,00000
1036 317,23438 16191,00000
1037 317,25391 16143,00000
1038 317,27344 16134,00000
1039 317,29297 16113,00000
1040 317,31250 16101,00000
1041 317,33203 16038,00000
1042 317,35156 16014,00000
1043 317,37109 16002,00000
1044 317,39063 15996,00000
1045 317,41016 16026,00000
